market_cap_rank,name,current_price,high_24h,low_24h,total_supply,circulating_supply,fully_diluted_valuation
3103,NORMIE,0.0013,0.00137705,0.00130114,974571159.6625649,974571159.6625649,1290824
3102,Filter AI,0.0164,0.01755111,0.01049516,77000000.0,77000000.0,1290390
3104,Tardi,0.0013,0.00138693,0.00126617,1000000000.0,1000000000.0,1286218
3105,SoBULL [OLD],0.0013,None,None,986619070.5718181,986619070.5718181,1285270
3106,Yaku,0.0026,0.00259906,0.00210545,500000000.0,495308145.7407317,1295391
3107,Seal,0.061,0.06133,0.055714,20997205.0,20997205.0,1280444
3108,Sinverse,0.0017,0.00167321,0.00159044,1000000000.0,766950292.13,1669265
3109,Wormhole Bridged USDC (Fantom),0.8919,None,None,1433656.964825,1433656.964825,1278674
3110,Vesper Finance,0.1502,0.156673,0.135461,10000000.0,8514578.253494158,1501603
3111,OneFinity,0.0502,0.05447,0.050807,35000000.0,25365181.0,1759090
3112,OSMI,0.0088,0.01401173,0.00873273,246616866.020764,144233490.7083657,2175142
3113,Atlas USV,12.05,13.5,12.01,284497.750461433,105483.358498926,3427601
3114,Quadrant Protocol,0.0023,0.002638,0.00223139,1000000000.0,543182923.3600229,2335560
3115,SL Benfica Fan Token,0.7935,0.865898,0.776236,20000000.0,1598542.0,15870010
3116,Nigella Chain,0.782,0.864584,0.607161,188017373.0,1618381.0,146920327
3117,Baby Wen,0.0126,0.01295909,0.0124659,99981940.39591,99981940.39591,1263592
3118,MultiVAC,0.0004,0.00036899,0.00036266,10000000000.0,3459778400.3869185,3650189
3119,BVM,0.0509,0.051996,0.04873838,99741589.87,24818920.82,5073638
3120,Raptoreum,0.0002,0.00027969,0.00022852,21000000000.0,5206782480.0,5085937
3121,Grape,0.283,None,None,10000000.0,4453943.63996,2830211
3122,MamaBull,0.0013,0.00127686,0.00121589,999978484.657077,999978484.657077,1259113
3123,Voucher BNC,0.1771,0.178513,0.174999,7096161.0,7096161.0,1256984
3124,Safe Haven,0.0001,0.0001527,0.00014543,8500000000.0,8500000000.0,1256548
3125,Beam Bridged USDC (Beam),0.9987,1.016,0.983123,1257345.210755,1257345.210755,1256137
3126,RWAX,0.0768,0.076937,0.072049,50000000.0,16360216.0,3838863
3127,Stryke,0.0355,0.04076465,0.035062,35371833.88263217,35371833.88263217,1254988
3129,Sabai Protocol,0.0025,0.00273403,0.00226579,2650000000.0,509236753.42491287,6513323
3130,Stargate Bridged USDT (Flare Network),1.003,1.031,0.9905,1252065.055,1252065.055,1250649
3128,Tomb,0.0041,0.00430923,0.0039217,306482020.6821851,306482020.6821851,1250435
3131,Merit Circle,0.105,0.105151,0.088552,11906525.34137866,11906525.34137866,1250064
3132,BitCore,0.0634,0.079801,0.061852,19740233.91054785,19740230.78554785,1249632
3133,Mongol NFT,0.0,9.12e-06,8.31e-06,142323745595.5913,142323745595.5913,1246603
3134,MBP Coin,0.0625,0.063923,0.059915,200000000.0,20000020.0,12460694
3137,Kommunitas,0.0007,0.00075378,0.00073009,2000000000.0,1660762205.8594,1499824
3135,Synapse Bridged USDC (Elastos),0.9969,1.016,0.972906,1248867.720890317,1248867.720890317,1245365
3136,Enjinstarter,0.0003,0.00030186,0.00027697,4935472054.0,4137945042.646029,1484968
3138,Lybra,0.0149,0.01579845,0.01437085,84568847.36627069,83195082.0,1263337
3139,Imaginary Ones,0.0009,0.00096435,0.00088763,10000000000.0,1394525047.6215224,8911156
3140,Charli3,0.058,0.061082,0.055938,100000000.0,21419711.957191978,5800564
3141,V.SYSTEMS,0.0004,0.00036906,0.00035751,6931572843.0,3370391741.0,2553549
3142,believe in something,0.0012,0.00127949,0.00120022,998639058.270489,998639058.270489,1236414
3143,STEAM,0.0071,0.00736738,0.00673687,1000000000.0,175129783.52,7059645
3144,maicrotrader,0.0013,0.00144503,0.0011159,1000000000.0,930000000.0,1329329
3145,MusmeCoin,0.0062,0.00699077,0.00593,2599945517.123883,199952919.5492457,16054900
3146,EverGrow Coin,0.0,2.707e-09,2.649e-09,464846384206124.0,464846384206124.0,1234542
3159,Media Licensing Token,0.0084,0.00882562,0.00832161,200000000.0,146401460.92524877,1686309
3147,ADAPad,0.0033,0.003327,0.00323225,373230737.916128,373230737.916128,1234328
3148,Kasper,0.0,4.36e-05,4.146e-05,28700000000.0,28700000000.0,1231401
3149,KAGE NETWORK,0.0123,0.01234631,0.01184142,100000000.0,100000000.0,1230780
3150,Kryptokrona,0.002,0.00220212,0.00163693,1000000000.0,608958178.63546,2020826
3151,Skillful AI,0.0108,0.0121609,0.01054144,1000000000.0,113370157.66374785,10842821
3152,Gora,0.0376,0.03828191,0.03669754,100000000.0,32737389.17444614,3754820
3153,Big Data Protocol,0.0509,0.05279,0.04822961,64923252.85185185,24159174.38827953,3300665
3154,Rake.com,0.0,1.787e-05,1.695e-05,100000000000.0,68722039909.0,1787189
3155,FAME AI,0.0005,0.00047377,0.0004571,10000000000.0,2600000000.0,4718974
3156,Monko,0.0,1.26e-06,1.21e-06,1000000000000.0,973380159121.0,1260312
3157,PIP,0.004,0.00406906,0.0039139,999972633.2275206,306347460.7771865,3998853
3158,Hara,0.001,0.00108685,0.00101908,1200000000.0,1199719500.0,1224542
3160,HDOKI,0.0011,0.00116061,0.00112011,3999899320.93,1083854674.59,4513381
3161,NOTAI,0.0,1.394e-05,1.194e-05,100000000000.0,94999988888.5,1286753
3162,Tutellus,0.0135,None,None,199170234.0,90148894.66056907,2696995
3163,WELL3,0.0002,0.00018693,0.00018467,42000000000.0,6584957219.53779,7779304
3164,Feenix,0.0015,0.0015451,0.00146923,799988310.1914936,799988310.1914936,1218411
3165,Blink Galaxy,0.0002,0.00019611,0.00019003,6510710428.14634,6368235101.776696,1244974
3168,K9 Finance DAO,0.0,2.02e-06,1.94e-06,999999999999.0,603197045188.8895,2018666
3166,Etherfuse USTRY,1.021,1.023,1.018,1191812.450225,1191812.450225,1216429
3167,Perry,0.0012,0.00139696,0.00115099,1000000000.0,1000000000.0,1215980
3169,ABE CTO,0.0012,0.00123168,0.00116192,1000000000.0,1000000000.0,1214091
3170,Convertible JPY Token,0.0057,0.00572026,0.00563601,212623613.256298,212623613.256298,1210973
3171,Rich,0.0064,0.01108711,0.00573266,189771517.6965004,189771517.6965004,1210322
3172,BananaCat,0.0013,0.00128933,0.00120587,944521725.3538914,944521725.3538914,1209584
3173,Rangers Protocol Gas,0.13,0.143132,0.127865,21000000.0,9306140.0,2728960
3174,Hacash,0.9616,1.12,0.946068,1265529.14807523,1265496.29167523,1209082
3175,Dypius,0.0077,0.00805662,0.00748749,229926862.0,156821277.0,1771110
3177,Million,1.21,1.21,1.14,1000000.0,1000000.0,1206702
3176,Polkacity,0.0029,0.00297344,0.00172423,680000000.0,411395718.9925,1994516
3178,DNA,0.0,4.1077e-11,2.7646e-11,4.200497791885594e+16,4.200497791885594e+16,1204926
3179,Altcoinist Token,0.0049,0.00498904,0.00472975,1000000000.0,245000000.0,4907124
3180,Pipo,0.0012,0.00115597,0.00111629,1042901813.815068,1042901813.815068,1201864
3181,PER Project,0.002,0.00201627,0.00195146,600000000.0,600000000.0,1201583
3184,ElonDoge.io,0.0,2.193e-09,2.184e-09,1000000000000000.0,548528431495537.8,2187336
3182,SelfieDogCoin,0.0012,0.00122178,0.00113212,999739621.588058,999739621.588058,1199612
3183,Satori Network,3.0,3.97,2.21,400000.0,400000.0,1199385
3185,Robotaxi,0.012,0.01201358,0.0114056,100000000.0,100000000.0,1197973
3186,ASX Capital,0.173,0.177075,0.16897,10000000.0,6913889.767318658,1729731
3187,Feathercoin,0.0042,0.00419094,0.00406918,286464678.0077301,286446478.0077301,1195649
3188,Bridged Tether (Wanchain),0.9997,1.011,0.995618,1195793.247792,1195793.247792,1195311
3189,AshSwap,0.003,0.00313079,0.0029815,1000000000.0,394886808.0,3026598
3190,Flaunchy,0.0,1.194e-05,1.112e-05,100000000000.0,100000000000.0,1194632
3191,Daige,0.0012,0.00125375,0.00070247,999986403.833291,999986403.833291,1194441
3192,Hot Cross,0.0107,0.01123283,0.01067399,500000000.0,111499999.0,5355863
3193,iComPneT,0.0286,None,None,250000000.0,41721213.0,7148809
3194,Bridged USDC (Hashport),0.9963,0.999643,0.989534,1196628.900566,1196628.900566,1192181
3195,UFC Fan Token,0.4908,0.519463,0.45064,20000000.0,2421567.0,9818897
3196,Chain-key USDC,0.993,1.011,0.989618,1193811.985374,1193811.985374,1182812
3197,Baby Pepe,0.0,2.82e-06,2.64e-06,420690000000.0,420690000000.0,1181917
3198,CHONKY,0.0,2.53e-06,2.35e-06,499976560468.76,499976560468.76,1181691
3199,InfinityBit Token,0.0003,0.00031783,0.00030532,5602931223.86951,3724654902.6750126,1775770
3200,Brian,0.0012,0.00120631,0.00116977,998497786.069321,998497786.069321,1179989
3201,ftm.guru,894.29,None,None,1336.999999999933,1319.311411300089,1195667
3202,Satoshi Nakamoto,0.5638,0.56582,0.540123,2100000.0,2100000.0,1179472
3214,GHOAD,0.0003,0.00031915,0.00024864,4000000000.0,4000000000.0,1179414
3203,SpunkySDX,0.0,2.46e-06,2.34e-06,500000000000.0,500000000000.0,1178854
3204,Book of Binance,0.0029,0.00294599,0.00276545,410572916.4517159,410572916.4517159,1178178
3205,Dark Frontiers,0.0055,0.00554806,0.00547458,249924900.0,213674900.0,1377862
3206,Everest,0.0101,0.01118237,0.00970861,800000000.0,116700000.0,8073169
3207,nomnom,0.0012,0.00126812,0.00112442,999785687.716385,999785687.716385,1175196
3208,State of Mika by Virtuals,0.0012,0.00118749,0.00111863,999999997.63,999999997.63,1174970
3209,Sensi,0.0049,0.00506995,0.00483324,244734869.0,239679672.0,1198114
3210,REVV,0.0012,0.00127762,0.00109271,3000000000.0,1010227438.808623,3479264
3211,Bit Game Verse Token,0.0,2.124e-05,4.62e-06,55709027327.2254,55213244109.0883,1181980
3236,Bonsai Token,0.0031,0.00313332,0.0028177,1000000000.0,373607308.73887753,3133317
3212,Tiamonds [OLD],0.0056,None,None,1010000000.0,208057292.65029177,5681188
3213,Coal,0.0013,0.00132789,0.00118075,961486976.0,930439159.0,1206051
3215,INT OS,0.0004,0.00041688,0.00040317,3500000000.0,2800000000.0,1457513
3216,Polygon Hermez Bridged WETH (Polygon zkEVM),1841.56,1848.14,1788.69,631.7133302055807,631.7133302055807,1163186
3218,BasketCoin,0.1435,0.157525,0.143093,14880161.5547133,8076184.676770755,2135293
3217,EDEN,0.0076,0.00775484,0.00745648,159237391.7471931,151437391.7471931,1218363
3219,MoonPrime Games,0.0013,0.00130235,0.00125773,901480598.5886906,901480598.5886906,1157943
3220,Winkies,0.0002,0.00019702,0.00017716,6499047665.918709,6499047665.918709,1157148
3221,Whales Market,0.0449,0.04594254,0.04293655,100000000.0,26034330.014196,4444619
3222,Stride Staked DYDX,0.7051,0.718961,0.670213,1640280.17943498,1640280.17943498,1156962
3223,Shroomy,0.0012,0.00124555,0.00119636,927908200.0,927908200.0,1154378
3224,Meta Monopoly,0.0012,0.00142173,0.00112482,1000000000.0,1000000000.0,1153273
3225,Ramses Exchange,0.0079,0.00839483,0.00780713,804066243.6148697,147601393.7544781,6277833
3226,Dor,0.005,0.00506379,0.00492768,413314743.8853769,229686948.5051424,2072238
3227,Polygon zkEVM Bridged WBTC (Polygon zkEVM),83298.0,83609.0,81178.0,13.81774329,13.81774329,1150739
3228,NAMI Protocol,0.014,0.014041,0.01392534,100000000.0,82365430.0,1396119
3229,DOOM,0.0,None,None,3141582793863445.0,3141582793863445.0,1149886
3230,Defi-Ira,0.0052,0.00524282,0.00497548,219921554.2527043,219921554.2527043,1146266
3231,DerivaDAO,0.0215,0.02154839,0.02143505,53235018.19686083,53228696.04559959,1143566
3232,cloudyheart,0.0011,0.00116438,0.00110409,999990854.228288,999990854.228288,1143015
3233,X Money,0.1142,0.114376,0.093675,10000000.0,10000000.0,1141621
3234,ORC,0.0012,0.00114083,0.00106673,1000000000.0,1000000000.0,1140825
3235,BLOCX.,0.0103,0.01042861,0.01004735,110248890.506632,110247704.9060134,1140353
3237,Osmosis allUSDT,1.0,1.012,0.989212,1141612.648562,1141612.648562,1137878
3238,Sperax USD,0.9991,1.029,0.99316,1136228.36,1136228.36,1137036
3243,SAD HAMSTER,0.0011,0.00122251,0.00108162,999893523.791312,999893523.791312,1135133
3239,Baby Neiro,0.0,2.744e-12,2.618e-12,4.2e+17,4.2e+17,1134393
3240,Craze,0.0011,0.00119471,0.00112351,1000000000.0,1000000000.0,1134099
3241,Sugar Boy,0.0011,0.00115357,0.00112751,1000000000.0,1000000000.0,1133151
3242,StarryNift,0.0074,0.00797492,0.00673908,1000000000.0,154478000.0,7324002
3244,Cardstack,0.0004,0.00038176,0.00031737,6000000000.0,2999311733.801893,2258398
3245,Nitro,0.0,3.03e-06,2.28e-06,420000000000.0,420000000000.0,1126682
3246,Any Inu,0.0,2.77e-06,2.59e-06,420690000000.0,420690000000.0,1125637
3254,Envision Labs,0.0204,0.02126917,0.02029806,100000000.0,55000000.0,2043216
3247,Indi,0.014,0.01523513,0.01381597,80500000.0,80500000.0,1120819
3248,HUG,0.0,1.476e-05,1.365e-05,100000000000.0,79705125751.93524,1406198
3249,FUSION,0.0144,0.01467513,0.01356272,78303550.0,77772206.76372573,1127939
3250,Dither,0.0112,0.01161263,0.01118349,99997299.61988984,99997299.61988984,1119562
3252,Orange,0.0127,0.01405077,0.01232281,100000000.0,87850000.0,1271673
3253,Froge,0.0,1.735e-09,1.594e-09,649676232717308.2,649676232717308.2,1116793
3255,Guacamole,0.0,1.1534e-08,1.1012e-08,98738237074769.36,98738237074769.36,1115436
3256,DeFi,0.0038,0.00395374,0.00302308,1000000000.0,334037725.3793,3337993
3251,NikolAI,0.0011,0.00117993,0.0010427,1000000000.0,1000000000.0,1114647
3257,GG MetaGame,0.0009,None,None,10000000000.0,1279403245.0,8706493
3258,Trader,1.17,1.18,1.15,950631.401811074,950631.401811074,1113474
3259,Kontos,0.0068,0.00688895,0.00674227,1000000000.0,163810792.53835616,6796745
3260,SatoshiVM,0.1511,0.163763,0.147807,21000000.0,7353272.0,3177533
3261,Roundtable,0.002,None,None,1000000000.0,548487339.0,2025185
3262,HOLD,0.0026,0.00265185,0.00178461,423382201.8415558,423382201.8415558,1110746
3263,Sora Validator,0.0189,0.01894566,0.01573536,100000000.0,58816838.89762276,1888020
3264,Scotcoin,0.5555,0.701364,0.511316,250000000.0,1994995.67,138869816
3265,SophiaVerse,0.0043,0.00443142,0.00401517,1000000000.0,260159822.0,4258109
3266,AskJimmy,0.0028,0.00306491,0.00262329,999996114.7826213,388782214.06341726,2846926
3267,dotmoovs,0.0011,0.00112986,0.00105636,1000000000.0,1000000000.0,1105280
3268,Nasdaq420,0.0011,0.00119019,0.00093137,1000000000.0,1000000000.0,1104942
3269,Prism,0.0006,0.00066594,0.00060113,1913403229.336922,1834992380.327364,1151929
3270,Stargate Bridged WETH (Flow),1833.61,1847.97,1773.8,601.336559,601.336559,1102756
3271,trustInWeb3,0.0012,0.00147192,0.00112927,989686840.2387277,933686840.2387277,1166497
3272,Wecan,0.0006,0.00065645,0.0006288,2000000000.0,1722238063.8726473,1275843
3273,Rolling T-bill,1.026,None,None,1070686.642977,1070686.642977,1098612
3274,MELD [OLD],0.0007,0.00076209,0.00073235,4000000000.0,1481934719.13291,2962665
3275,ZetaChain Bridged USDC.ETH (ZetaChain),1.014,1.018,0.966715,939622.26207,1079622.26207,952589
3276,Cogito Finance,0.0092,0.01042209,0.00904151,1000000000.0,118560083.512782,9219793
3277,The Last Play,0.0011,0.00122651,0.00108732,999847212.108018,999847212.108018,1092544
3278,aaa cat,0.0001,0.00012223,0.00010059,10000000000.0,10000000000.0,1091963
3279,Forj,0.0011,0.00112742,0.00109168,983620759.0000001,983620759.0000001,1089613
3280,Splash Token,0.0012,0.00129751,0.00114809,1000000000.0,925000000.0,1177809
3281,AS Monaco Fan Token,0.279,0.288818,0.270773,10000000.0,3899959.0,2790007
3282,Umoja yBTC,87173.0,None,None,12.48139318,12.48139318,1088034
3283,Laugh,0.0,1.19e-09,1.005e-09,966842199342251.0,966842199342251.0,1086490
3284,SENTAI,0.0011,0.00109999,0.00105414,999994169.36,999994169.36,1084191
3285,SmartMesh,0.0007,0.0007421,0.00060051,3141592653.0,1665044106.09,2045463
3286,Planq,0.0079,0.00810063,0.00739708,137992419.3518379,137844356.6943174,1085236
3287,Kalichain,0.012,0.01373516,0.01174868,200000000.0,89999998.000063,2408957
3288,Dark MAGA,0.0011,0.00115232,0.00105099,999964709.780561,999964709.780561,1083852
3289,CHONK,0.0011,0.00109937,0.001059,999983299.259753,999983299.259753,1081488
3290,Morpheus Infrastructure Node,0.0007,0.0007408,0.00068032,2100000000.0,1554061600.0,1460115
3291,QuStream,0.0011,0.00117749,0.00070945,999987751.054839,999987751.054839,1079059
3292,Step Staked SOL,210.12,210.73,204.72,5138.796628721,5138.796628721,1078672
3293,IVY,0.0011,0.00111904,0.00094571,980000000.0,980000000.0,1077557
3294,Notional Finance,0.0229,0.02310404,0.02238171,98202783.05535638,47028165.21645385,2246577
3295,Phoenixcoin,0.0116,0.01167762,0.01060897,92191430.875,92190399.625,1073815
3296,Ballz of Steel,0.0011,0.00112778,0.00104428,1000000000.0,1000000000.0,1071586
3299,QuantixAI,74.89,74.97,68.09,10000000.0,14284.14941062,748875691
3297,Chirp Token,0.0287,0.03151125,0.02791857,37350000.0,37350000.0,1069699
3298,WeWay,0.0003,0.00028195,0.00026176,6999999999.0,4056103805.776357,1845051
3300,Agents AI,0.0011,0.00117574,0.00098521,999993319.237862,999993319.237862,1068122
3301,Everton Fan Token,0.2169,0.221557,0.211428,10000000.0,4927894.0,2163349
3305,HeeeHeee,0.0014,0.00147255,0.00129608,772608908.69,772608908.69,1065817
3302,Re7 USDT Morpho Vault,1.12,1.13,1.085,950220.9976596668,950220.9976596668,1065101
3303,AGI ALPHA AGENT,0.0011,0.00106894,0.00102471,999990815.933069,999990815.933069,1062334
3304,Crash On Base,0.0011,0.00114687,0.00106878,956313165.6720687,956313165.6720687,1061228
3306,Ring AI,0.0106,0.01074859,0.01047879,100000000.0,100000000.0,1057787
3307,Talent Protocol,0.009,0.00939512,0.00902592,587478755.7172114,116858205.80626303,5315968
3308,Xfinance,44.4,None,None,49999.99999999999,23771.51910373372,2219821
3309,Fuzion,0.006,0.00621809,0.00593807,175000000.0,175000000.0,1055250
3310,Smart MFG,0.0027,0.00302039,0.00272606,868459135.7414333,386928426.4174754,2367497
3311,Morning Routine,0.0011,0.00139707,0.00091692,999851668.0,999851668.0,1053900
3312,PKT,0.0003,0.0003044,0.00029368,6000000000.0,3469644350.959505,1821133
3313,rETH2,1951.1,None,None,540.2444257382361,540.2444257382361,1054070
3314,STEPN Green Satoshi Token on ETH,0.0125,None,None,84333163.69,84333163.69,1052831
3315,4EVERLAND,0.0011,0.00107107,0.00105839,10000000000.0,987499999.99,10654816
3316,NobleBlocks,0.0018,0.00176185,0.00169146,1000000000.0,599914250.0,1751772
3317,4Chan,0.0,1.3691e-14,1.2998e-14,7.709007008328327e+19,7.709007008328327e+19,1049609
3318,Script Network,0.0014,0.00147521,0.00134478,990883586.3272009,749879525.0497009,1386533
3319,Astrovault,0.0125,0.01247027,0.01201285,217300433.754734,84107760.282205,2709854
3320,Walken,0.0008,0.00078814,0.0007691,2000000000.0,1340092032.568847,1564692
3321,SparkPoint,0.0001,0.0001087,0.00010131,13019612245.20557,10272790238.0716,1325791
3322,Agent YP by Virtuals,0.001,0.00114079,0.00103816,999031959.0452348,999031959.0452348,1046002
3323,Veloce,0.0035,0.00370053,0.00335805,300000000.0,298875119.18,1048853
3324,Universal Basic Compute,0.001,0.0011204,0.00104815,999985151.858948,994140052.63223,1049876
3325,Baby BNB,0.001,0.00108375,0.00103015,1000000000.0,1000000000.0,1043385
3326,Blockchain Brawlers,0.001,0.00106553,0.00096621,1000000000.0,1000000000.0,1042813
3327,Basilisk,0.0,4.776e-05,4.298e-05,48999974274.0,23572982386.0,2161974
3328,Efforce,0.0017,0.00186444,0.00162366,1000000000.0,618886954.9299798,1680177
3332,ElonRWA,0.0,3.326e-05,3.223e-05,69696969696.0,32175108679.196323,2250902
3329,Enigma,0.0126,None,None,150000000.0,82717911.64,1884206
3330,Sol Bastard,0.0012,0.00121846,0.0011159,895604787.566697,895604787.566697,1037780
3335,Manifold Finance,0.5432,0.581492,0.530167,2000000.0,1909548.6709843855,1086459
3331,Acquire.Fi,0.0036,0.00361331,0.00348304,300000000.0,290606845.93,1070773
3333,SUI Agents,0.0156,0.01641437,0.01536679,66785500.0,66785500.0,1036808
3334,enfineo,0.0425,0.04889937,0.04245011,109999775.0,24419760.789261162,4669503
3336,International Meme Fund,0.0357,None,None,34499999.99999904,29010898.875254005,1232355
3337,Bridged USD Coin (Orbit Bridge),0.2932,0.295489,0.289712,3532138.502064,3532138.502064,1036166
3338,PIRB,0.0149,0.01504116,0.01440629,69420000.0,69420000.0,1035799
3339,Tokenomy,0.0089,0.00896899,0.00864915,200000000.0,115497435.0,1789139
3340,Evan,0.001,0.00105637,0.00099808,999821106.257199,999821106.257199,1032539
3341,Voyager AI,0.0011,0.00126602,0.00015022,999960452.806707,919577163.58705,1122482
3342,XMONEY,0.001,0.00107409,0.00088715,999128622.200465,999128622.200465,1032128
3345,Milady Wif Hat,0.0,1.05e-06,1.01e-06,1000000000000.0,1000000000000.0,1032077
3343,Omnia Protocol,0.0687,0.072269,0.068045,99999269.0,14983877.0,6865356
3344,Level,0.0591,0.060206,0.058105,26825526.4158466,17408472.0,1582541
3350,Koi,0.0021,0.0020543,0.00197307,1000000000.0,500000000.0,2053153
3346,Libre,0.0003,None,None,3019189060.4685,3019189008.1524,1026050
3347,JPEG'd (OLD),0.0,None,None,69420000000.0,69420000000.0,1025530
3348,Umbrella Network,0.0024,0.00243938,0.00238176,439969005.6182578,429019102.68400556,1051008
3349,holoride,0.0012,0.00119375,0.00114117,999794371.0,879781922.0,1162661
